PNR,baggage_id,first_name,last_name,org_airport,dest_airport,flt_code,flt_seq_num,dep_date
NI2ETV,4457159289,Angela,Blanchard,AUS,STL,UA0671,1,2/23/23
NI2ETV,4457159289,Angela,Blanchard,STL,ONT,UA0475,2,2/21/23
K0Z9AI,582060641,Chris,Jackson,GRB,DAL,UA0564,1,2/23/23
K0Z9AI,582060641,Chris,Jackson,DAL,DFW,UA0374,2,2/21/23
CAC2JD,8024459993,Steven,Barron,MFE,TLH,UA0417,1,2/24/23
CAC2JD,8024459993,Steven,Barron,TLH,BOS,UA0694,2,2/21/23
SHA7VP,5641712113,Jason,Williams,ICT,DTW,UA0261,1,2/25/23
SHA7VP,5641712113,Jason,Williams,DTW,MKE,UA0180,2,2/21/23
0LILWE,5243651761,Peter,Powers,TLH,GSP,UA0320,1,2/23/23
0LILWE,5243651761,Peter,Powers,GSP,BUF,UA0350,2,2/21/23
E394WQ,1253968021,David,Ortiz,FWA,RIC,UA0005,1,2/22/23
E394WQ,1253968021,David,Ortiz,RIC,HNL,UA0282,2,2/21/23
ERJ1B1,5816974007,Danny,Ward,ECP,DAL,UA0198,1,2/21/23
ERJ1B1,5816974007,Danny,Ward,DAL,GSP,UA0309,2,2/21/23
RAAO9I,463796118,Victoria,Watson,MHT,GSP,UA0904,1,2/22/23
RAAO9I,463796118,Victoria,Watson,GSP,ECP,UA0765,2,2/21/23
3XGFDM,9458170618,Allison,Brown,FWA,MSP,UA0743,1,2/22/23
3XGFDM,9458170618,Allison,Brown,MSP,ABQ,UA0861,2,2/21/23
UGNGB1,3978686770,Erica,Long,IAD,TUL,UA0102,1,2/23/23
UGNGB1,3978686770,Erica,Long,TUL,BOS,UA0057,2,2/21/23
BE7VRG,5968126596,Sandra,Oneal,FLL,ELP,UA0977,1,2/22/23
BE7VRG,5968126596,Sandra,Oneal,ELP,MIA,UA0873,2,2/21/23
HHATR2,238370428,Cameron,Santiago,SBN,MSP,UA0540,1,2/22/23
HHATR2,238370428,Cameron,Santiago,MSP,MEM,UA0928,2,2/21/23
049RMG,5591838651,Kenneth,Ortiz,FAR,MCI,UA0326,1,2/24/23
049RMG,5591838651,Kenneth,Ortiz,MCI,RDU,UA0943,2,2/21/23
7IT9TI,3631552459,Sarah,Christian,ACT,MDT,UA0827,1,2/23/23
7IT9TI,3631552459,Sarah,Christian,MDT,GRR,UA0414,2,2/21/23
TZ0W1X,2960039320,Austin,Smith,BMI,CLE,UA0404,1,2/24/23
TZ0W1X,2960039320,Austin,Smith,CLE,ECP,UA0392,2,2/21/23
J3TK6Q,4661833886,Rodney,Wright,MDT,EUG,UA0846,1,2/24/23
J3TK6Q,4661833886,Rodney,Wright,EUG,SNA,UA0352,2,2/21/23
YDZXHE,286322368,Robert,Porter,JAN,MSY,UA0096,1,2/24/23
YDZXHE,286322368,Robert,Porter,MSY,RDU,UA0054,2,2/21/23
KE6NZK,8714015127,Renee,Malone,TUL,ILM,UA0356,1,2/25/23
KE6NZK,8714015127,Renee,Malone,ILM,PBI,UA0554,2,2/21/23
KVW5SM,4060638624,Adam,French,ABQ,HSV,UA0934,1,2/24/23
KVW5SM,4060638624,Adam,French,HSV,ALB,UA0489,2,2/21/23
J9N5G2,5547998407,Johnny,Strickland,HNL,EUG,UA0375,1,2/24/23
J9N5G2,5547998407,Johnny,Strickland,EUG,SBN,UA0944,2,2/21/23
SHWB5O,7498835361,Brittany,Reed,YUM,ORF,UA0789,1,2/25/23
SHWB5O,7498835361,Brittany,Reed,ORF,ALB,UA0864,2,2/21/23
OUGLFM,7238860494,Barbara,Valentine,ABQ,LGB,UA0363,1,2/25/23
OUGLFM,7238860494,Barbara,Valentine,LGB,SLC,UA0273,2,2/21/23
Y5UHF9,6035215644,Lauren,Hutchinson,ATL,LGB,UA0856,1,2/25/23
Y5UHF9,6035215644,Lauren,Hutchinson,LGB,HRL,UA0125,2,2/21/23
PZWZBJ,8155657810,Cindy,Navarro,SAN,SAV,UA0015,1,2/24/23
PZWZBJ,8155657810,Cindy,Navarro,SAV,TUL,UA0445,2,2/21/23
53DGQC,9415702749,Emily,Stanley,JAC,MKE,UA0899,1,2/21/23
53DGQC,9415702749,Emily,Stanley,MKE,BMI,UA0109,2,2/21/23
OFN69I,1135376531,Thomas,Owen,MLI,SDF,UA0225,1,2/22/23
OFN69I,1135376531,Thomas,Owen,SDF,MKE,UA0320,2,2/21/23
UF5R74,1224677605,Michael,Morton,TLH,ABQ,UA0447,1,2/25/23
UF5R74,1224677605,Michael,Morton,ABQ,CWA,UA0957,2,2/21/23
RBCLT3,5162318758,Rhonda,Alvarez,OAK,DAL,UA0648,1,2/21/23
RBCLT3,5162318758,Rhonda,Alvarez,DAL,RIC,UA0015,2,2/21/23
DPVSOR,3089781167,Ronald,Wagner,BNA,AVL,UA0630,1,2/25/23
DPVSOR,3089781167,Ronald,Wagner,AVL,JAN,UA0207,2,2/21/23
GLBTXN,7602656660,Andrea,Griffith,AVL,SAN,UA0092,1,2/23/23
GLBTXN,7602656660,Andrea,Griffith,SAN,BTV,UA0775,2,2/21/23
D13TD9,1863924299,Brian,Smith,MCI,GRR,UA0613,1,2/23/23
D13TD9,1863924299,Brian,Smith,GRR,BTV,UA0140,2,2/21/23
RR29DV,311050580,Tiffany,Nelson,HSV,PDX,UA0635,1,2/24/23
RR29DV,311050580,Tiffany,Nelson,PDX,BZN,UA0606,2,2/21/23
6RUITG,9404661347,Cory,Barr,CLE,EWR,UA0275,1,2/21/23
6RUITG,9404661347,Cory,Barr,EWR,JFK,UA0495,2,2/21/23
ZUTJWV,7183705943,Michelle,Phillips,MHT,SLC,UA0602,1,2/21/23
ZUTJWV,7183705943,Michelle,Phillips,SLC,BMI,UA0424,2,2/21/23
8E5R98,6706013355,Kristopher,Morales,ABQ,JAX,UA0672,1,2/21/23
8E5R98,6706013355,Kristopher,Morales,JAX,MIA,UA0702,2,2/21/23
7Q2Q6C,3991421053,Sharon,Wilson,MCI,ALB,UA0118,1,2/25/23
7Q2Q6C,3991421053,Sharon,Wilson,ALB,PDX,UA0617,2,2/21/23
8WD3L8,6036269026,Kristi,Moreno,MCI,BLI,UA0639,1,2/24/23
8WD3L8,6036269026,Kristi,Moreno,BLI,LGB,UA0196,2,2/21/23
5XEK9V,7577637429,William,Parker,SAT,MIA,UA0587,1,2/21/23
5XEK9V,7577637429,William,Parker,MIA,MLI,UA0408,2,2/21/23
5G2FKY,2618835796,Richard,Hill,SEA,OKC,UA0627,1,2/25/23
5G2FKY,2618835796,Richard,Hill,OKC,DFW,UA0998,2,2/21/23
V7Y0TU,8828900203,Andrea,Jones,DCA,ROC,UA0335,1,2/23/23
V7Y0TU,8828900203,Andrea,Jones,ROC,MLI,UA0599,2,2/21/23
R17RPU,2312869575,Charles,Reilly,GRR,CAE,UA0247,1,2/25/23
R17RPU,2312869575,Charles,Reilly,CAE,ATL,UA0261,2,2/21/23
FLXBB3,8002697554,April,Young,RSW,DSM,UA0281,1,2/24/23
FLXBB3,8002697554,April,Young,DSM,SAV,UA0624,2,2/21/23
56IZHN,5119083171,Michele,Ramirez,ELP,DCA,UA0754,1,2/21/23
56IZHN,5119083171,Michele,Ramirez,DCA,MEM,UA0985,2,2/21/23
TTJG45,9692982150,Jessica,Walker,BNA,ORF,UA0692,1,2/25/23
TTJG45,9692982150,Jessica,Walker,ORF,SEA,UA0027,2,2/21/23
GJZ5SU,6768645001,Samantha,Parker,BLI,FNT,UA0949,1,2/24/23
GJZ5SU,6768645001,Samantha,Parker,FNT,HRL,UA0879,2,2/21/23
6M1IXS,8036416321,Kathleen,Hughes,RSW,MLI,UA0890,1,2/24/23
6M1IXS,8036416321,Kathleen,Hughes,MLI,SMF,UA0592,2,2/21/23
3S2W7G,4285586656,Steve,Black,MCO,FWA,UA0502,1,2/25/23
3S2W7G,4285586656,Steve,Black,FWA,EWR,UA0764,2,2/21/23
39KDN5,6246762036,Brooke,Young,PBI,BTV,UA0139,1,2/24/23
39KDN5,6246762036,Brooke,Young,BTV,GRB,UA0017,2,2/21/23
P5U0IQ,7223338402,Stephen,Evans,TLH,MEM,UA0507,1,2/22/23
P5U0IQ,7223338402,Stephen,Evans,MEM,SLC,UA0487,2,2/21/23
VBVHZ8,6694123978,Veronica,Ruiz,ATL,ABQ,UA0194,1,2/25/23
VBVHZ8,6694123978,Veronica,Ruiz,ABQ,MCO,UA0659,2,2/21/23
VU4QAD,4538228488,Jennifer,Franklin,FLL,TLH,UA0565,1,2/21/23
VU4QAD,4538228488,Jennifer,Franklin,TLH,RSW,UA0111,2,2/21/23
ZOI6S5,1146334507,Christopher,Mendoza,PHX,JAN,UA0582,1,2/21/23
ZOI6S5,1146334507,Christopher,Mendoza,JAN,MDT,UA0140,2,2/21/23
Y9PN26,3680402507,Amanda,Williams,RSW,OMA,UA0426,1,2/21/23
Y9PN26,3680402507,Amanda,Williams,OMA,RDU,UA0117,2,2/21/23
E8AXKA,1397333471,Kenneth,Jones,AGS,ICT,UA0287,1,2/22/23
E8AXKA,1397333471,Kenneth,Jones,ICT,ILM,UA0230,2,2/21/23
01KXJ7,1780613603,John,Schultz,ICT,AVL,UA0468,1,2/23/23
01KXJ7,1780613603,John,Schultz,AVL,BWI,UA0904,2,2/21/23
8GQGIF,8194206813,Thomas,Henderson,BHM,GSP,UA0823,1,2/23/23
8GQGIF,8194206813,Thomas,Henderson,GSP,AUS,UA0630,2,2/21/23
XDA9YM,4349629581,Eric,Brady,DTW,SEA,UA0671,1,2/22/23
XDA9YM,4349629581,Eric,Brady,SEA,MCI,UA0016,2,2/21/23
JWB2UH,2329242044,Anna,Shelton,HSV,DCA,UA0389,1,2/22/23
JWB2UH,2329242044,Anna,Shelton,DCA,MSY,UA0641,2,2/21/23
RI89FF,4473319502,Craig,Lane,IND,ILM,UA0501,1,2/21/23
RI89FF,4473319502,Craig,Lane,ILM,MSY,UA0698,2,2/21/23
CEJQD5,8044291979,Gary,Armstrong,ILM,SEA,UA0852,1,2/21/23
CEJQD5,8044291979,Gary,Armstrong,SEA,ORF,UA0773,2,2/21/23
GDTXJQ,8260660905,Janet,Bailey,MSP,DCA,UA0672,1,2/21/23
GDTXJQ,8260660905,Janet,Bailey,DCA,BNA,UA0992,2,2/21/23
3VP4GH,742775910,Dustin,Anderson,BHM,FNT,UA0751,1,2/21/23
3VP4GH,742775910,Dustin,Anderson,FNT,GSP,UA0277,2,2/21/23
RHS4IK,2499014707,Carrie,Crane,BTV,AGS,UA0548,1,2/23/23
RHS4IK,2499014707,Carrie,Crane,AGS,SAN,UA0521,2,2/21/23
LCQ8EN,1275962931,Gail,Simpson,GPT,HNL,UA0573,1,2/24/23
LCQ8EN,1275962931,Gail,Simpson,HNL,BMI,UA0089,2,2/21/23
XIPRJ5,8082545246,Anthony,Rose,MDT,OMA,UA0390,1,2/21/23
XIPRJ5,8082545246,Anthony,Rose,OMA,AVL,UA0286,2,2/21/23
DDTZ46,337946163,Jamie,Smith,MEM,DCA,UA0258,1,2/24/23
DDTZ46,337946163,Jamie,Smith,DCA,CLT,UA0367,2,2/21/23
XM5SMO,8626118175,Laura,Price,ALB,TUL,UA0158,1,2/22/23
XM5SMO,8626118175,Laura,Price,TUL,MYR,UA0314,2,2/21/23
B5OMR4,1686298855,Amanda,Morales,HSV,HNL,UA0359,1,2/23/23
B5OMR4,1686298855,Amanda,Morales,HNL,MCO,UA0692,2,2/21/23
9UV4TD,7462449890,Robert,Chambers,DSM,RNO,UA0576,1,2/22/23
9UV4TD,7462449890,Robert,Chambers,RNO,CLE,UA0023,2,2/21/23
NGL0KT,5804057766,Nicole,Valencia,OKC,RNO,UA0853,1,2/25/23
NGL0KT,5804057766,Nicole,Valencia,RNO,ILM,UA0334,2,2/21/23
J59Y8O,2196593628,Julie,Torres,YUM,HRL,UA0539,1,2/24/23
J59Y8O,2196593628,Julie,Torres,HRL,SEA,UA0196,2,2/21/23
HIRP0O,1456964415,Brendan,Mclean,GRB,DSM,UA0398,1,2/23/23
HIRP0O,1456964415,Brendan,Mclean,DSM,BOS,UA0975,2,2/21/23
ALF0BJ,3979059456,Melissa,Sexton,STL,IAD,UA0212,1,2/25/23
ALF0BJ,3979059456,Melissa,Sexton,IAD,MEM,UA0096,2,2/21/23
J7WDWY,2138944606,Jean,Burke,HSV,FAR,UA0502,1,2/21/23
J7WDWY,2138944606,Jean,Burke,FAR,LGB,UA0754,2,2/21/23
35P9VJ,451223174,Jeffrey,Ingram,LGB,SEA,UA0774,1,2/25/23
35P9VJ,451223174,Jeffrey,Ingram,SEA,RNO,UA0462,2,2/21/23
3EK00V,3213149211,Christopher,Winters,OMA,CLT,UA0395,1,2/23/23
3EK00V,3213149211,Christopher,Winters,CLT,RIC,UA0352,2,2/21/23
J7RCOP,6799206444,Joseph,Fletcher,ELP,ILM,UA0124,1,2/21/23
J7RCOP,6799206444,Joseph,Fletcher,ILM,PSP,UA0431,2,2/21/23
NKI2ZL,3242445856,Ruth,Ruiz,JAC,IND,UA0865,1,2/21/23
NKI2ZL,3242445856,Ruth,Ruiz,IND,JAN,UA0079,2,2/21/23
ITWF9E,2322729447,Michael,Stevenson,MHT,SEA,UA0678,1,2/25/23
ITWF9E,2322729447,Michael,Stevenson,SEA,SNA,UA0065,2,2/21/23
C7DOTD,733039420,Kim,Beasley,SFO,ORD,UA0126,1,2/22/23
C7DOTD,733039420,Kim,Beasley,ORD,DCA,UA0830,2,2/21/23
KINS7J,3854179952,Lisa,Charles,CAE,HRL,UA0593,1,2/24/23
KINS7J,3854179952,Lisa,Charles,HRL,DSM,UA0936,2,2/21/23
KB7NDR,4446264538,Gary,Sanchez,CLT,SFO,UA0266,1,2/23/23
KB7NDR,4446264538,Gary,Sanchez,SFO,BZN,UA0720,2,2/21/23
DJLR0W,4148176954,David,Garcia,AUS,MYR,UA0401,1,2/24/23
DJLR0W,4148176954,David,Garcia,MYR,MHT,UA0110,2,2/21/23
8CW6IC,7844575183,Sandra,Hunter,BLI,ILM,UA0226,1,2/22/23
8CW6IC,7844575183,Sandra,Hunter,ILM,TPA,UA0613,2,2/21/23
M64136,7944496261,Christopher,Webster,DFW,ROC,UA0258,1,2/25/23
M64136,7944496261,Christopher,Webster,ROC,ORD,UA0821,2,2/21/23
3UO3SP,7278664328,Katie,Williams,ROC,SEA,UA0138,1,2/25/23
3UO3SP,7278664328,Katie,Williams,SEA,DFW,UA0372,2,2/21/23
9KZ9D2,9655101718,Casey,Thomas,BUF,DSM,UA0312,1,2/22/23
9KZ9D2,9655101718,Casey,Thomas,DSM,AVL,UA0467,2,2/21/23
KVKL8Z,125723264,Terri,Wilson,BOS,JAX,UA0995,1,2/23/23
KVKL8Z,125723264,Terri,Wilson,JAX,PDX,UA0552,2,2/21/23
NEJB7C,8541768438,Michael,Macias,LGB,DTW,UA0664,1,2/21/23
NEJB7C,8541768438,Michael,Macias,DTW,MDT,UA0458,2,2/21/23
NFELW1,7458801353,Erica,Moore,BOS,SNA,UA0296,1,2/24/23
NFELW1,7458801353,Erica,Moore,SNA,PHX,UA0925,2,2/21/23
V5MYY8,8155301800,John,Schmidt,ORD,DAL,UA0325,1,2/24/23
V5MYY8,8155301800,John,Schmidt,DAL,ALB,UA0920,2,2/21/23
4QOXNN,3854734809,Shari,Macias,EWR,OKC,UA0465,1,2/23/23
4QOXNN,3854734809,Shari,Macias,OKC,ABQ,UA0851,2,2/21/23
J2FZG5,5720070734,Christina,Jimenez,SNA,BHM,UA0375,1,2/25/23
J2FZG5,5720070734,Christina,Jimenez,BHM,MKE,UA0143,2,2/21/23
VCA22T,2431362574,Kristina,Henderson,SEA,OMA,UA0850,1,2/21/23
VCA22T,2431362574,Kristina,Henderson,OMA,DAL,UA0432,2,2/21/23
Y8CAOP,372908617,Christopher,Johnson,HNL,MDT,UA0801,1,2/21/23
Y8CAOP,372908617,Christopher,Johnson,MDT,DAL,UA0157,2,2/21/23
DKMRT2,8620238572,Donald,Kelly,SLC,ELP,UA0012,1,2/21/23
DKMRT2,8620238572,Donald,Kelly,ELP,ROC,UA0296,2,2/21/23
JYM82P,2136716907,William,Hampton,FNT,GRB,UA0577,1,2/21/23
JYM82P,2136716907,William,Hampton,GRB,DCA,UA0641,2,2/21/23
MVT968,6065852964,Dennis,Gray,BOS,DFW,UA0201,1,2/24/23
MVT968,6065852964,Dennis,Gray,DFW,SJC,UA0003,2,2/21/23
QM54TU,715267039,Jesus,Hughes,CWA,ILM,UA0050,1,2/25/23
QM54TU,715267039,Jesus,Hughes,ILM,IND,UA0275,2,2/21/23
TVTOJ4,3412276265,Cathy,Cruz,JFK,SLC,UA0224,1,2/24/23
TVTOJ4,3412276265,Cathy,Cruz,SLC,GPT,UA0642,2,2/21/23
MR639L,1082405508,Anna,Flynn,EUG,ABQ,UA0246,1,2/25/23
MR639L,1082405508,Anna,Flynn,ABQ,ECP,UA0689,2,2/21/23
RUER3S,997421769,Jessica,Johnson,BMI,ATL,UA0103,1,2/24/23
RUER3S,997421769,Jessica,Johnson,ATL,ECP,UA0959,2,2/21/23
OGUO35,8545749581,Michelle,Williams,ALB,RNO,UA0060,1,2/24/23
OGUO35,8545749581,Michelle,Williams,RNO,SBN,UA0145,2,2/21/23
35LHB8,4832513054,David,Underwood,DAL,CMH,UA0150,1,2/21/23
35LHB8,4832513054,David,Underwood,CMH,TPA,UA0424,2,2/21/23
VUO9IG,2023654409,Eric,Sanchez,ATL,MFE,UA0106,1,2/22/23
VUO9IG,2023654409,Eric,Sanchez,MFE,TLH,UA0729,2,2/21/23
C8UPPS,7587088835,Crystal,Armstrong,ILM,MFE,UA0591,1,2/24/23
C8UPPS,7587088835,Crystal,Armstrong,MFE,PHL,UA0507,2,2/21/23
7EE9ZK,9400305219,Kenneth,Duarte,ELP,MKE,UA0752,1,2/22/23
7EE9ZK,9400305219,Kenneth,Duarte,MKE,MFE,UA0971,2,2/21/23
KNVSRU,8867334649,Ariana,Nelson,YUM,SEA,UA0761,1,2/22/23
KNVSRU,8867334649,Ariana,Nelson,SEA,RIC,UA0284,2,2/21/23
Z856FK,9455590207,Jason,Weaver,ORD,SDF,UA0464,1,2/22/23
Z856FK,9455590207,Jason,Weaver,SDF,ICT,UA0822,2,2/21/23
3457S5,7466600012,Adrian,Howard,SMF,BTV,UA0524,1,2/22/23
3457S5,7466600012,Adrian,Howard,BTV,AVL,UA0483,2,2/21/23
9423IG,2430444866,Rebecca,Campbell,SAV,MSP,UA0330,1,2/24/23
9423IG,2430444866,Rebecca,Campbell,MSP,DCA,UA0055,2,2/21/23
87S7UU,6074196017,Lisa,Burns,MCI,SNA,UA0690,1,2/22/23
87S7UU,6074196017,Lisa,Burns,SNA,YUM,UA0351,2,2/21/23
DB9FRT,9093875115,Alexis,Hernandez,MEM,SDF,UA0368,1,2/23/23
DB9FRT,9093875115,Alexis,Hernandez,SDF,AUS,UA0189,2,2/21/23
G26R5W,7354561492,Michael,Russell,PIT,LAS,UA0791,1,2/24/23
G26R5W,7354561492,Michael,Russell,LAS,MSP,UA0153,2,2/21/23
RZS86I,6457662651,Natasha,Taylor,LGB,PHL,UA0845,1,2/24/23
RZS86I,6457662651,Natasha,Taylor,PHL,TPA,UA0497,2,2/21/23
6CNRDL,4184244576,William,Mcconnell,MHT,MSY,UA0792,1,2/25/23
6CNRDL,4184244576,William,Mcconnell,MSY,DEN,UA0858,2,2/21/23
C2DMYA,3264401816,Noah,Waters,ILM,SBN,UA0839,1,2/22/23
C2DMYA,3264401816,Noah,Waters,SBN,JAX,UA0469,2,2/21/23
EYIWRQ,8167883673,Kathleen,Cortez,DTW,TLH,UA0099,1,2/23/23
EYIWRQ,8167883673,Kathleen,Cortez,TLH,PIT,UA0986,2,2/21/23
4U2T2Y,7766315382,Amanda,Rivera,MYR,EVV,UA0621,1,2/22/23
4U2T2Y,7766315382,Amanda,Rivera,EVV,AGS,UA0365,2,2/21/23
DKT0WH,5937600331,Michael,Ryan,AVL,SNA,UA0658,1,2/24/23
DKT0WH,5937600331,Michael,Ryan,SNA,DEN,UA0546,2,2/21/23
LYE76Z,6319032968,Stacey,Mitchell,MDT,MIA,UA0263,1,2/21/23
LYE76Z,6319032968,Stacey,Mitchell,MIA,AVL,UA0070,2,2/21/23
GNPA8T,8317331268,Nicholas,Lewis,ROC,FLL,UA0569,1,2/25/23
GNPA8T,8317331268,Nicholas,Lewis,FLL,RDU,UA0257,2,2/21/23
NMHOHV,2856889840,Albert,Turner,BNA,EWR,UA0117,1,2/22/23
NMHOHV,2856889840,Albert,Turner,EWR,PSP,UA0610,2,2/21/23
160L5S,1220361973,David,Hart,SNA,MFE,UA0092,1,2/21/23
160L5S,1220361973,David,Hart,MFE,BMI,UA0191,2,2/21/23
27FJVU,8767569506,Becky,Black,ACT,MYR,UA0242,1,2/25/23
27FJVU,8767569506,Becky,Black,MYR,JAC,UA0090,2,2/21/23
C5O1I9,8869567969,Timothy,Stevens,LAX,EWR,UA0803,1,2/21/23
C5O1I9,8869567969,Timothy,Stevens,EWR,HSV,UA0829,2,2/21/23
1BHVNQ,390359649,Christopher,Whitney,ELP,MYR,UA0839,1,2/22/23
1BHVNQ,390359649,Christopher,Whitney,MYR,ALB,UA0468,2,2/21/23
2KO7FG,9238374415,Rachel,Dunn,RIC,DCA,UA0708,1,2/22/23
2KO7FG,9238374415,Rachel,Dunn,DCA,ALB,UA0720,2,2/21/23
4I3GDC,38110529,Christian,Dean,ILM,MYR,UA0170,1,2/23/23
4I3GDC,38110529,Christian,Dean,MYR,PHX,UA0869,2,2/21/23
T8G2U4,1212110315,Sean,Jones,TLH,MYR,UA0356,1,2/25/23
T8G2U4,1212110315,Sean,Jones,MYR,JAC,UA0773,2,2/21/23
FZV0D0,5735288573,Andrew,Black,MIA,MSY,UA0825,1,2/22/23
FZV0D0,5735288573,Andrew,Black,MSY,SAN,UA0623,2,2/21/23
LJBLCA,4713149311,Nancy,Hill,DEN,MCO,UA0787,1,2/23/23
LJBLCA,4713149311,Nancy,Hill,MCO,OMA,UA0767,2,2/21/23
F9IEGR,6908658737,Eileen,Howell,GSP,BOS,UA0782,1,2/21/23
F9IEGR,6908658737,Eileen,Howell,BOS,PIT,UA0440,2,2/21/23
W33JX6,6574321246,Ryan,Nichols,LGB,TPA,UA0464,1,2/25/23
W33JX6,6574321246,Ryan,Nichols,TPA,MIA,UA0275,2,2/21/23
5BACIA,4531217501,Crystal,Moore,ATL,BHM,UA0501,1,2/22/23
5BACIA,4531217501,Crystal,Moore,BHM,PHL,UA0031,2,2/21/23
L9E27O,8964976699,Beverly,Powell,SEA,TPA,UA0454,1,2/24/23
L9E27O,8964976699,Beverly,Powell,TPA,CMH,UA0937,2,2/21/23
0M6F3E,8565345319,Stephanie,Mendoza,SFO,MYR,UA0265,1,2/24/23
0M6F3E,8565345319,Stephanie,Mendoza,MYR,DTW,UA0065,2,2/21/23
I1QKZU,3187915182,Robert,Thomas,TLH,FWA,UA0327,1,2/24/23
I1QKZU,3187915182,Robert,Thomas,FWA,ROC,UA0874,2,2/21/23
XH6UGR,1504367523,Robert,Sawyer,OKC,PBI,UA0470,1,2/21/23
XH6UGR,1504367523,Robert,Sawyer,PBI,LAS,UA0557,2,2/21/23
6MI5UQ,4832714366,Elizabeth,Lee,EVV,PDX,UA0343,1,2/24/23
6MI5UQ,4832714366,Elizabeth,Lee,PDX,TLH,UA0962,2,2/21/23
95Z881,8515337515,Adam,Cannon,IAD,SLC,UA0192,1,2/25/23
95Z881,8515337515,Adam,Cannon,SLC,PDX,UA0046,2,2/21/23
UQRT7N,9014743953,Melissa,Parker,MKE,JAC,UA0536,1,2/24/23
UQRT7N,9014743953,Melissa,Parker,JAC,MLI,UA0020,2,2/21/23
A8K0OC,7935616507,Diana,Garcia,CWA,ALB,UA0379,1,2/21/23
A8K0OC,7935616507,Diana,Garcia,ALB,AVL,UA0049,2,2/21/23
WQLAJR,6253942737,Jonathan,Lucero,MKE,SFO,UA0950,1,2/25/23
WQLAJR,6253942737,Jonathan,Lucero,SFO,AVL,UA0185,2,2/21/23
8RMLO2,3942364903,Dan,Herman,MLI,TLH,UA0584,1,2/23/23
8RMLO2,3942364903,Dan,Herman,TLH,BNA,UA0774,2,2/21/23
33UHZL,884356436,Jamie,Oneal,MHT,LAX,UA0951,1,2/24/23
33UHZL,884356436,Jamie,Oneal,LAX,FNT,UA0572,2,2/21/23
KU1C69,6023670516,Dominique,Dyer,OMA,GRB,UA0784,1,2/24/23
KU1C69,6023670516,Dominique,Dyer,GRB,DCA,UA0240,2,2/21/23
UGOMWD,3160752328,Jason,Rodriguez,SEA,FAR,UA0113,1,2/23/23
UGOMWD,3160752328,Jason,Rodriguez,FAR,BZN,UA0995,2,2/21/23
MUN69B,9511109149,Andrew,Mcclain,RDU,PIT,UA0556,1,2/25/23
MUN69B,9511109149,Andrew,Mcclain,PIT,DCA,UA0282,2,2/21/23
UYWHWR,1495399273,Michelle,Cunningham,HNL,ORD,UA0304,1,2/24/23
UYWHWR,1495399273,Michelle,Cunningham,ORD,AUS,UA0349,2,2/21/23
VQTQKH,4996058532,Ronald,Nelson,BHM,MCO,UA0022,1,2/24/23
VQTQKH,4996058532,Ronald,Nelson,MCO,BMI,UA0446,2,2/21/23
V90THJ,7533130472,Sheila,Vargas,ROC,AGS,UA0809,1,2/22/23
V90THJ,7533130472,Sheila,Vargas,AGS,SLC,UA0905,2,2/21/23
8CSMV3,5677342826,Brandon,Ramsey,STL,SBN,UA0017,1,2/25/23
8CSMV3,5677342826,Brandon,Ramsey,SBN,MFE,UA0994,2,2/21/23
JH70XC,9393716016,Shannon,Khan,YUM,RNO,UA0216,1,2/24/23
JH70XC,9393716016,Shannon,Khan,RNO,EUG,UA0965,2,2/21/23
02V5MA,3909781267,Timothy,Ayers,MSP,FAR,UA0015,1,2/23/23
02V5MA,3909781267,Timothy,Ayers,FAR,BWI,UA0742,2,2/21/23
AQVQGP,5055941856,Christina,Jones,HNL,HSV,UA0846,1,2/24/23
AQVQGP,5055941856,Christina,Jones,HSV,SFO,UA0123,2,2/21/23
JQVEU7,4454686984,Karina,Soto,HNL,BWI,UA0024,1,2/24/23
JQVEU7,4454686984,Karina,Soto,BWI,MSY,UA0021,2,2/21/23
8Q0QAI,6519310612,Daniel,Perry,OKC,PIT,UA0063,1,2/21/23
8Q0QAI,6519310612,Daniel,Perry,PIT,GRB,UA0258,2,2/21/23
SI78IJ,2400401015,Natalie,Fields,IND,CWA,UA0744,1,2/24/23
SI78IJ,2400401015,Natalie,Fields,CWA,ATL,UA0758,2,2/21/23
H3OAYU,4952469254,Heather,Schmitt,BLI,YUM,UA0996,1,2/25/23
H3OAYU,4952469254,Heather,Schmitt,YUM,PIT,UA0112,2,2/21/23
VGN8NK,277877840,John,Miller,GRR,BHM,UA0899,1,2/22/23
VGN8NK,277877840,John,Miller,BHM,GSP,UA0532,2,2/21/23
555VZH,89993015,Jodi,Lynn,AVL,SAV,UA0085,1,2/23/23
555VZH,89993015,Jodi,Lynn,SAV,ABQ,UA0611,2,2/21/23
RUPWHF,7643832857,Kenneth,Ballard,JFK,ACT,UA0883,1,2/22/23
RUPWHF,7643832857,Kenneth,Ballard,ACT,PBI,UA0702,2,2/21/23
0O5I5W,41502723,Mary,Thompson,HRL,LAS,UA0273,1,2/21/23
0O5I5W,41502723,Mary,Thompson,LAS,MSY,UA0535,2,2/21/23
M1CX6H,1620240946,Sara,Sherman,EUG,AVL,UA0014,1,2/25/23
M1CX6H,1620240946,Sara,Sherman,AVL,MHT,UA0020,2,2/21/23
187I13,513837433,Brandi,Sloan,SEA,SBN,UA0771,1,2/21/23
187I13,513837433,Brandi,Sloan,SBN,BUF,UA0096,2,2/21/23
